lat,lon,time,omega_x,omega_y,omega,pr_wtr,rhum_x,rhum_y,rhum,slp,tmp_x,tmp_y,tmp,uwnd_x,uwnd_y,uwnd,vwnd_x,vwnd_y,vwnd,rain
25,77.5,7/16/2013,-0.037002563,-0.017002106,-0.062002182,56.699997,80.000015,78.500015,74.000015,99912,295.9,305.84998,301.18,-11.949997,-9.449997,-3.0499878,1.1700134,-0.6799927,-2.2999878,7.812706947
25,77.5,7/17/2013,-0.025001526,-0.042001724,-0.044002533,56.97,66.500015,91.000015,65.750015,99857,295.9,305.66998,301.2,-10.479996,-7.8299866,-1.0299988,1.4500122,-2.7999878,-1.6299896,0.116794102
25,77.5,7/18/2013,0.02799797,0.005998612,-0.08600235,51.800003,64.250015,68.000015,60.000015,99727,295.9,306.2,301.27002,-7.399994,-5.049988,3.0700073,-0.94999695,-2.949997,-2.3799896,2.430659533
25,77.5,7/19/2013,-0.029001236,-0.025001526,-0.034002304,51.350006,58.000015,58.500015,63.500015,99675,295.9,305.55,301.3,-5.2299957,-4.3799896,2.300003,0.8700104,-0.6499939,-1.5799866,9.733636856
25,77.5,7/20/2013,-0.016002655,-0.036001205,-0.021001816,53.25,44.75,77.750015,72.750015,99870,295.9,302.52002,301.3,-3.899994,-5.8299866,0.7700043,1.4500122,-0.37998962,-0.99998474,50.02311707
25,77.5,7/21/2013,-0.001001358,-0.030002594,-0.055002213,53.649994,44.75,73.000015,73.250015,99737,295.9,302.72,301.3,-3.4999847,-4.6799927,1.9200134,1.7700043,-1.4799957,-2.649994,0
25,77.5,7/22/2013,-0.06400108,-0.041002274,-0.031002045,54,40.25,75.250015,73.000015,99720,295.9,301.8,301.3,-7.1799927,-4.899994,-2.5999908,-0.9799957,-2.649994,-2.5499878,1.826235056
25,77.5,7/23/2013,-0.036001205,-0.006002426,-0.008001328,49.569992,51.500015,65.250015,61.500015,99707,295.9,302.66998,301.3,-10.449997,-9.449997,-8.479996,-0.32998657,-1.1299896,-1.4799957,27.82131767
25,77.5,7/24/2013,-0.034002304,-0.030002594,-0.039001465,49.92,38.5,61.250015,62.000015,99690,295.9,304.2,301.3,-6.549988,-6.4299927,-5.5799866,0.47000122,-0.07998657,-0.59999084,0.348257512
25,77.5,7/25/2013,-0.035001755,-0.039001465,-0.048002243,49.369995,37.25,57.500015,65.250015,99610,295.9,304.47,301.37,-2.3299866,-1.7299957,1.5000153,1.300003,-0.5499878,-0.44999695,25.8862648
25,77.5,7/26/2013,-0.0700016,-0.047002792,-0.039001465,49.770004,51.500015,57.750015,70.500015,99595,295.9,301.91998,301.4,-1.7999878,-2.5299988,3.3700104,1.4200134,-0.8999939,-0.6499939,27.54172707
25,77.5,7/27/2013,-0.09000206,-0.043001175,-0.060001373,50.050003,49.500015,69.500015,68.750015,99822,295.9,302.25,301.33002,-6.9999847,-3.0299988,4.050003,0.2000122,-2.0799866,-1.0999908,1.891082525
25,77.5,7/28/2013,-0.08800125,-0.0850029,-0.13300133,60,81.500015,94.500015,75.500015,99962,295.9,300.55,301.3,-11.729996,-6.3799896,6.5700073,-0.19999695,-0.84999084,0.1000061,15.50353909
25,77.5,7/29/2013,-0.049001694,-0.047002792,-0.08100128,58.350006,59.500015,79.000015,78.750015,99962,295.9,299.62,300.8,-9.849991,-5.529999,8.300003,-0.32998657,-1.5799866,-3.449997,80.13104248
25,77.5,7/30/2013,-0.050001144,-0.014001846,-0.036001205,53.699997,44.5,70.750015,72.500015,99830,295.9,301.52002,300.7,-13.099991,-11.999985,2.300003,-1.6499939,-2.199997,-3.5499878,25.08502388
25,77.5,7/31/2013,-0.15600204,-0.10700226,-0.09100151,53.050003,52.500015,71.750015,72.000015,99722,295.9,302.3,300.7,-12.429993,-11.029999,-1.8499908,-2.4799957,-7.029999,-5.9999847,15.56966305
25,77.5,8/1/2013,-0.08100128,-0.09700203,-0.08000183,56.42,52.500015,77.750015,78.000015,99650,295.9,300.12,300.7,-16.329987,-16.699997,-5.1299896,-1.3299866,-4.029999,-2.7499847,57.32702637
25,77.5,8/2/2013,-0.055002213,-0.047002792,-0.036001205,50.949997,45.5,58.750015,78.750015,99820,295.9,299.25,300.58002,-12.62999,-14.249985,-4.7499847,0.3500061,0.55000305,3.7000122,8.883870125
25,77.5,8/3/2013,-0.009002686,-1.91E-06,-0.055002213,51,38,55.500015,84.500015,100105,295.9,298.8,300.47,-6.6299896,-12.279999,3.1700134,2.3200073,2.6700134,5.600006,4.156826973
25,77.5,8/4/2013,-0.012002945,0.021997452,0.001998901,49.119995,37.75,61.500015,79.250015,100222,295.9,299.15,300.34998,-10.399994,-9.829987,3.4500122,-2.2999878,-0.22999573,-0.19999695,1.484339356
25,77.5,8/5/2013,-0.08000183,-0.005002976,-0.021001816,51.67,60.000015,83.500015,72.500015,100227,295.9,299.25,300.22,-11.529999,-6.699997,2.2500153,1.0000153,-1.4799957,-1.0999908,0
25,77.5,8/6/2013,-0.041002274,0.02299881,0.002998352,52.800003,68.250015,91.500015,66.000015,100280,295.9,300.02002,300.18,-9.299988,-8.249985,0.7700043,1.1200104,-1.199997,-3.2999878,3.239618301
25,77.5,8/7/2013,-0.011001587,0.013998032,-0.018001556,48.649994,69.250015,75.000015,67.500015,100352,295.9,300.37,300.09998,-7.149994,-5.2299957,3.7700043,-0.69999695,0.17001343,-3.2999878,5.725004673
25,77.5,8/8/2013,-0.043001175,-0.034002304,-0.011001587,46.22,48.000015,70.000015,67.750015,100282,295.9,301.2,300.05,-4.699997,-2.8799896,4.350006,-3.5299988,-1.5999908,-2.449997,0.201735273
25,77.5,8/9/2013,-0.07700157,-0.05400276,-0.058002472,50,55.000015,77.750015,64.000015,100137,295.9,300.09998,300,-5.279999,-3.699997,5.150009,-1.3299866,-2.7499847,-4.449997,32.09501266
25,77.5,8/10/2013,-0.06700134,-0.048002243,-0.057001114,52.75,45.5,78.250015,70.500015,100067,295.9,301.15,300,-8.479996,-7.279999,3.9000092,2.7700043,-0.32998657,-0.6299896,53.07501221
25,77.5,8/11/2013,-0.08400154,-0.07600212,-0.07200241,54.149994,40.5,62.250015,84.000015,100250,295.9,300.22,299.9,-8.329987,-7.2499847,3.600006,0.8500061,-0.27999878,-1.7299957,2.024316311
25,77.5,8/12/2013,-0.08100128,-0.044002533,-0.022001266,54.75,55.250015,80.000015,77.500015,100200,295.9,299.4,299.87,-10.199997,-8.049988,1.3200073,-1.3999939,-1.449997,-1.4299927,1.464017034
25,77.5,8/13/2013,-0.07700157,-0.053001404,-0.023002625,53.270004,45.25,77.250015,79.750015,99995,295.9,298.97,299.77002,-5.6299896,-8.729996,-0.34999084,0.80000305,1.6500092,1.7200012,13.28606224
25,77.5,8/14/2013,-0.003002167,-1.91E-06,-0.012002945,48.800003,33.75,53.750015,84.250015,100142,295.9,298.3,299.65,-0.22999573,-3.399994,2.5200043,4.5200043,4.8700104,4.5200043,4.387461662
25,77.5,8/15/2013,-0.038002014,0.016998291,-0.022001266,43.100006,38.25,35.25,76.750015,100322,295.9,298.47,299.47,0.55000305,-0.7999878,3.6500092,-0.42999268,4.3200073,3.0000153,0
25,77.5,8/16/2013,-0.020002365,0.03099823,0.03099823,43.600006,44,35.5,76.000015,100210,295.9,298.41998,299.37,-0.24998474,1.3200073,5.6200104,-3.5999908,2.1500092,0.4500122,0
25,77.5,8/17/2013,-0.07400131,-0.052001953,-0.033002853,50.699997,54.000015,51.250015,79.000015,100117,295.9,298.33002,299.25,-0.9799957,2.2200012,6.5200043,-3.2299957,-1.2499847,0.020004272,22.09545326
25,77.5,8/18/2013,-0.09100151,-0.048002243,-0.08600235,51.119995,58.000015,58.750015,77.000015,100057,295.9,298.65,299.09998,-2.199997,1.9700012,5.8200073,-3.199997,-3.5299988,-4.099991,21.80755234
25,77.5,8/19/2013,-0.0850029,-0.058002472,-0.104002,52.770004,58.000015,69.750015,79.000015,100047,295.9,298.95,299,-6.3799896,-5.2299957,3.7700043,-3.4799957,-2.699997,-5.3299866,13.27026081
25,77.5,8/20/2013,-0.08900261,-0.06400108,-0.0870018,54.899994,48.000015,77.750015,77.750015,99915,295.9,299.2,298.9,-9.449997,-6.549988,2.7500153,-4.2499847,-3.1799927,-5.8299866,5.715330601
25,77.5,8/21/2013,-0.06300163,-0.09700203,-0.09700203,57.67,75.250015,89.000015,72.000015,100017,295.9,299.55,298.9,-11.099991,-6.9999847,0.27000427,-5.699997,-6.3299866,-6.7499847,20.82599831
25,77.5,8/22/2013,-0.051002502,-0.08400154,-0.06100273,58.699997,86.500015,94.500015,81.750015,100142,295.9,298.87,298.8,-8.479996,-9.12999,-2.0499878,-3.699997,-5.949997,-7.949997,5.976153374
25,77.5,8/23/2013,-0.040002823,-0.07400131,-0.10700226,52.800003,45.25,79.750015,69.750015,100065,295.9,299.58002,298.77002,-11.749985,-10.999985,-3.1799927,1.800003,-1.0299988,-4.2499847,15.43617153
25,77.5,8/24/2013,-0.013002396,-0.012002945,-0.0700016,49.699997,32.5,53.000015,73.750015,100067,295.9,299.27002,298.7,-7.3799896,-7.2299957,-1.3299866,2.300003,-0.37998962,-0.9799957,2.117148638
25,77.5,8/25/2013,-0.019002914,-0.006002426,-0.056001663,48.800003,29,54.500015,71.250015,100057,295.9,300.22,298.7,-4.6299896,-3.9299927,3.5200043,-0.8999939,-1.4299927,-2.4999847,1.349277496
25,77.5,8/26/2013,-0.002002716,0.000997543,-0.055002213,49.800003,23.75,74.250015,66.000015,100122,295.9,300.58002,298.7,-1.3299866,-2.149994,5.900009,-1.449997,-1.5499878,-3.9999847,0
25,77.5,8/27/2013,0.014997482,0.02699852,-0.017002106,43.850006,23.75,58.750015,58.000015,100255,295.9,300.5,298.7,0.120010376,0.32000732,5.350006,-1.1299896,-3.5499878,-3.3799896,1.060146689
25,77.5,8/28/2013,-0.039001465,-0.019002914,0.003997803,34.67,37.25,16.25,60.500015,100527,295.9,299.27002,298.7,-3.8799896,-0.74998474,3.7000122,-3.649994,-4.2299957,-3.4999847,0
25,77.5,8/29/2013,-0.013002396,0.001998901,-0.005002976,39.149994,54.000015,32.25,61.000015,100535,295.9,299.97,298.68,-6.4999847,-1.4999847,5.1700134,-1.0999908,-5.649994,-5.9299927,0
25,77.5,8/30/2013,-0.010002136,-0.033002853,-0.004001617,43.520004,64.250015,60.250015,58.750015,100545,295.9,299.55,298.65,-1.6499939,-1.1499939,4.1700134,1.1000061,-3.199997,-4.949997,0
25,77.5,8/31/2013,0.057998657,0.025997162,0.018997192,43.97,68.250015,77.750015,53.250015,100555,295.9,299.72,298.62,-0.8999939,-1.5999908,2.6700134,1.9000092,-0.19999695,-4.1799927,0
25,77.5,9/1/2013,0.025997162,0.008998871,-0.026002884,45.199997,55.750015,61.250015,55.250015,100630,295.9,299.83002,298.59998,0.8500061,-0.02999878,3.4000092,3.7700043,-2.0799866,-3.9999847,0.244205847
25,77.5,9/2/2013,0.04999733,0.0379982,-0.002002716,42.069992,30,41.5,57.000015,100610,295.9,300.2,298.59998,0.9500122,-0.07998657,4.0700073,0.9700012,-2.0799866,-3.4799957,0
25,77.5,9/3/2013,-0.033002853,-0.016002655,-0.026002884,39.800003,23.5,30.5,54.750015,100557,295.9,300.02002,298.59998,1.5200043,0.6700134,5.5700073,-0.6799927,-1.2499847,-2.149994,0
25,77.5,9/4/2013,0.05299759,0.02999878,-0.019002914,35.72,19.5,40.25,57.750015,100532,295.9,299.72998,298.59998,5.900009,3.8700104,6.350006,0.42001343,0.1000061,-1.6499939,0
25,77.5,9/5/2013,0.03499794,0.06399727,0.03199768,30.970001,13,24.5,54.750015,100497,295.9,299.57,298.59998,6.600006,4.5700073,8.220001,-1.8799896,-3.0999908,-2.949997,0
25,77.5,9/6/2013,0.011997223,0.02799797,0.03699875,27.669998,2.5,23.75,48.250015,100610,295.9,299.16998,298.55,6.550003,4.450012,6.2500153,-0.1499939,-2.6799927,-1.8999939,0
25,77.5,9/7/2013,0.03199768,0.02399826,-0.007001877,26.520004,5.5,22.75,50.750015,100655,295.9,299.9,298.52002,5.850006,1.7500153,4.220001,-0.37998962,-2.899994,-0.9299927,0
25,77.5,9/8/2013,0.020998001,-0.011001587,-0.019002914,29.119995,40.5,17.25,51.000015,100770,295.9,299.08002,298.5,3.1700134,-0.3999939,1.6500092,0.070007324,-2.1299896,-2.7299957,0
25,77.5,9/9/2013,0.014997482,-0.015001297,-0.030002594,29.869995,63.250015,14.25,49.750015,100787,295.9,299.15,298.5,3.9500122,1.1000061,1.7700043,0.6200104,-4.4299927,-3.7999878,0
25,77.5,9/10/2013,0.07099724,0.06699753,-0.016002655,31.569992,28.5,18.25,47.500015,100557,295.9,300.45,298.47,2.2000122,1.8500061,2.5000153,-0.6299896,-4.7299957,-3.949997,0
25,77.5,9/11/2013,0.014997482,0.01999855,-0.036001205,31.600006,10.5,23.75,45.5,100560,295.9,300.41998,298.5,1.2500153,0.05000305,0.6200104,2.300003,-3.149994,-4.549988,0
25,77.5,9/12/2013,-0.017002106,0.001998901,-0.030002594,33.699997,7.75,33.75,45.75,100720,295.9,300.47,298.52002,1.3500061,-1.6299896,-0.34999084,1.7000122,-0.6799927,-3.2299957,8.172020912
25,77.5,9/13/2013,-0.011001587,-0.012002945,-0.06500244,33.199997,8,30,46,100657,295.9,301.65,298.57,4.970001,-1.8999939,-0.6799927,-1.0999908,-2.2299957,-4.1799927,6.751388073
25,77.5,9/14/2013,0.012998581,0.012998581,-0.06300163,29.600006,9.5,18.25,46.5,100415,295.9,301.37,298.62,7.5000153,-0.02999878,-0.2999878,0.2000122,-2.4299927,-4.149994,0
25,77.5,9/15/2013,-0.006002426,0.0399971,-0.044002533,29.25,8.75,24.75,41.75,100180,295.9,301.55,298.68,6.720001,-0.24998474,0.3500061,1.6500092,-2.6299896,-4.279999,0
25,77.5,9/16/2013,-0.010002136,0.017997742,0.008998871,30.669998,14.25,47.500015,46,100255,295.9,301.02002,298.7,7.900009,-1.2799988,-0.12998962,2.7500153,-3.0299988,-3.3799896,0
25,77.5,9/17/2013,0.017997742,0.02399826,-0.005002976,27.699997,20,19.5,48.000015,100287,295.9,300.58002,298.72,6.2500153,-2.449997,-1.449997,2.8700104,-3.8299866,-4.899994,0
25,77.5,9/18/2013,0.02999878,0.04399872,-0.018001556,25.319992,17.25,6.25,47.250015,100325,295.9,300.97,298.77002,4.0000153,-2.399994,-1.3299866,3.1700134,-2.3799896,-3.7799988,0
25,77.5,9/19/2013,0.03199768,0.03899765,-0.044002533,25.850006,21.75,8.5,48.500015,100175,295.9,300.7,298.77002,-1.199997,-3.949997,-3.0799866,-1.3499908,-3.2999878,-6.4999847,0
25,77.5,9/20/2013,-0.015001297,-0.014001846,0.004997253,47.270004,42.75,74.250015,77.000015,100135,295.9,299.05,298.72,-5.649994,-8.37999,-7.649994,0.1000061,-3.7799988,-5.2299957,0
25,77.5,9/21/2013,-0.050001144,-0.060001373,-0.027002335,54.619995,62.750015,84.000015,84.250015,100045,295.9,297.9,298.68,-4.9799957,-9.849991,-9.62999,0.50001526,0.75001526,0.05000305,5.45189476
25,77.5,9/22/2013,-0.06500244,-0.07500267,-0.050001144,49.050003,66.000015,59.250015,73.000015,100000,295.9,298.7,298.59998,-6.9799957,-9.37999,-6.1299896,-0.84999084,0.32000732,-0.37998962,13.41406536
25,77.5,9/23/2013,-0.009002686,-0.010002136,-0.013002396,44.619995,58.250015,39.25,71.500015,100020,295.9,299.4,298.59998,-3.3799896,-7.899994,-3.2999878,1.6700134,1.2700043,0.65000916,4.314219952
25,77.5,9/24/2013,0.021997452,-0.007001877,-1.91E-06,50.97,63.000015,56.250015,85.500015,100315,295.9,298.65,298.58002,-0.49998474,-4.9799957,-2.699997,2.800003,2.4700012,2.550003,1.006240249
25,77.5,9/25/2013,-0.062002182,-0.008001328,0.009998322,54.619995,80.750015,85.500015,88.500015,100642,295.9,297.91998,298.5,1.2700043,-1.9799957,-0.12998962,3.6200104,4.970001,3.850006,0
25,77.5,9/26/2013,-0.06500244,-0.026002884,0.02999878,50.149994,64.500015,81.000015,73.000015,100837,295.9,297.66998,298.4,2.4200134,1.6200104,3.600006,3.2500153,2.9000092,3.2200012,0
25,77.5,9/27/2013,-0.043001175,0.010997772,0.03199768,44.520004,66.750015,74.000015,55.000015,100765,295.9,298.25,298.3,5.4200134,2.9200134,4.7700043,3.350006,2.050003,-0.3999939,0
25,77.5,9/28/2013,0.02399826,-0.006002426,-0.006002426,43,68.000015,82.750015,50.750015,100620,295.9,298.09998,298.3,7.970001,4.950012,5.8700104,1.4500122,3.0700073,0.17001343,0
25,77.5,9/29/2013,0.009998322,-0.008001328,-0.045001984,48.350006,33.25,90.500015,63.250015,100352,295.9,298.83002,298.25,3.1700134,-1.4799957,0.47000122,0.37001038,1.4000092,-0.12998962,0
25,77.5,9/30/2013,-0.051002502,-0.044002533,-0.022001266,43.67,33.5,52.000015,66.500015,100335,295.9,297.78,298.2,1.300003,-4.4999847,-3.2499847,0.120010376,0.47000122,-0.8999939,76.17114258
25,77.5,10/1/2013,-0.003002167,-0.002002716,-0.013002396,45.319992,31.75,54.000015,78.750015,100570,295.9,297.66998,298.18,0.55000305,-6.049988,-5.779999,-1.5299988,0.2000122,-1.3299866,0
25,77.5,10/2/2013,-0.015001297,-0.008001328,-0.033002853,50.270004,42.5,70.750015,90.750015,100702,295.9,297.22,298.08002,-1.2499847,-7.349991,-8.279999,-2.9799957,-3.2299957,-2.949997,0
25,77.5,10/3/2013,-0.07300186,-0.038002014,-0.011001587,51.869995,37,87.500015,89.750015,100510,295.9,296.84998,297.97,0.4500122,-5.549988,-7.549988,0.22000122,-2.649994,-2.8799896,3.357943773
25,77.5,10/4/2013,-0.11500168,-0.10300255,-0.07400131,53.899994,51.000015,100.000015,91.000015,100370,295.9,296.77002,297.9,2.5000153,-1.7299957,-3.199997,2.5000153,-0.099990845,-2.2799988,12.44190693
25,77.5,10/5/2013,-0.053001404,-0.034002304,-0.06300163,51.520004,52.250015,93.250015,83.250015,100332,295.9,297.22,297.8,3.9200134,0.15000916,1.3500061,-0.22999573,-1.699997,-3.649994,25.13395119
25,77.5,10/6/2013,-0.017002106,-0.060001373,-0.10000229,49.300003,33.5,87.250015,74.500015,100587,295.9,297.55,297.77002,0.5700073,-3.2799988,-0.6299896,-2.149994,-2.5799866,-3.9999847,23.95924187
25,77.5,10/7/2013,0.002998352,-0.024002075,-0.09100151,41.47,19,58.500015,66.750015,100832,295.9,297.47,297.7,-1.0999908,-5.8299866,-1.2499847,-3.2499847,-5.0799866,-3.5999908,0
25,77.5,10/8/2013,-0.009002686,-0.034002304,-0.056001663,40.17,22.75,71.750015,61.750015,100905,295.9,297.45,297.7,-8.149994,-7.7499847,-4.399994,-0.099990845,-2.449997,-2.6799927,0
25,77.5,10/9/2013,-0.005002976,-0.016002655,0.005998612,42.22,31.25,72.250015,69.000015,100925,295.9,296.75,297.59998,-10.449997,-8.529999,-6.399994,1.9000092,0.5700073,-0.49998474,1.900576949
25,77.5,10/10/2013,-0.021001816,-0.040002823,-0.028001785,36.97,42.25,41.5,60.250015,100997,295.9,297.84998,297.59998,-6.2299957,-9.829987,-6.4299927,0.27000427,-5.049988,-1.8299866,0
25,77.5,10/11/2013,-0.09000206,-0.043001175,-0.025001526,41.72,58.500015,70.250015,69.000015,100907,295.9,296.66998,297.58002,4.300003,-5.029999,-4.849991,2.300003,-2.1299896,-1.6799927,0
25,77.5,10/12/2013,-0.026002884,0.006998062,-0.027002335,40.119995,35,63.500015,69.750015,100685,295.9,295.75,297.47,5.9200134,-1.0999908,-3.0999908,3.7200012,1.4700012,-1.0299988,0.947089016
25,77.5,10/13/2013,0.02799797,0.004997253,0.04199791,40.97,41.5,70.000015,69.750015,100702,295.9,296.72,297.4,-0.99998474,-5.099991,-5.599991,-0.44999695,-2.1299896,-8.149994,0.966205835
25,77.5,10/14/2013,0.017997742,0.02999878,0.025997162,43.619995,48.750015,78.250015,70.250015,100807,295.9,297.9,297.4,4.150009,0.47000122,0.4500122,-1.3999939,-4.2499847,-8.199997,0
25,77.5,10/15/2013,0.01999855,0.089998245,0.03599739,27.270004,2,29.25,49.250015,100887,295.9,299.07,297.4,8.250015,2.4200134,2.5200043,-0.8299866,-1.699997,-5.349991,0
25,77.5,10/16/2013,0.005998612,0.01999855,0.03199768,21.269989,0,5.75,45.25,100930,295.9,298.87,297.4,8.170013,5.2700043,2.300003,-1.3499908,-4.149994,-5.8799896,0
25,77.5,10/17/2013,-0.032001495,0.014997482,-0.035001755,19.019989,1.25,0,37,100982,295.9,298.34998,297.4,10.070007,2.350006,1.6500092,-1.5299988,-5.399994,-5.949997,0
25,77.5,10/18/2013,0.000997543,0.060998917,0.001998901,19.220001,3,4,37.25,101017,295.9,297.95,297.4,14.200012,1.7700043,1.3500061,-1.7799988,-5.0799866,-6.649994,0
25,77.5,10/19/2013,0.025997162,0.05199814,-0.026002884,19.450012,2.75,6,40.25,101087,295.9,297.25,297.4,15.250015,5.1200104,2.300003,-6.049988,-6.649994,-5.6299896,0
25,77.5,10/20/2013,0.0569973,0.074998856,0.02399826,17.549988,3,1,32,100977,295.9,297.91998,297.4,15.62001,2.300003,2.050003,-2.2999878,-5.7299957,-4.4299927,0
25,77.5,10/21/2013,0.050998688,0.07799721,0.03299713,14.399994,1.75,2.25,32.5,100910,295.9,297.08002,297.4,10.720001,2.7000122,1.4500122,-3.3799896,-4.399994,-2.2799988,0
25,77.5,10/22/2013,0.07799721,0.078998566,0.04199791,12.450012,0.25,4.75,34.25,101070,295.9,297.34998,297.34998,5.220001,0.070007324,-1.7299957,-5.299988,-3.2299957,-3.149994,0
25,77.5,10/23/2013,-0.008001328,0.008998871,0.06599808,16.350006,0.75,11.5,44.75,101167,295.9,296.02002,297.3,3.1200104,-1.6299896,-5.349991,0.42001343,0.27000427,-3.0499878,0
25,77.5,10/24/2013,0.03399849,0.028997421,0.06699753,27.069992,0.25,30.25,60.250015,101067,295.9,296.22,297.3,9.87001,0.120010376,-6.029999,-0.42999268,-0.2999878,-3.0299988,0
25,77.5,10/25/2013,0.11699867,0.04799843,0.021997452,26.770004,3.25,33.75,53.000015,100947,295.9,296.02002,297.2,13.300003,-0.8799896,-4.8299866,-3.0299988,-3.2299957,-3.9799957,0
25,77.5,10/26/2013,0.07799721,0.08399773,0.04399872,20.619995,6.5,8.25,51.500015,100987,295.9,295.66998,297.2,12.670013,0.9700012,-5.099991,-3.449997,-4.349991,-4.099991,0
25,77.5,10/27/2013,0.086997986,0.03599739,0.04599762,17.799988,10,8.25,47.000015,100982,295.9,296.34998,297.2,23.250015,8.720001,0.7000122,-6.3299866,-3.9999847,-3.2799988,0
25,77.5,10/28/2013,0.1649971,0.11099815,0.04399872,9.850006,12.5,4.5,23,101010,295.9,295.08002,297.09998,26.020004,10.270004,4.200012,-10.999985,-6.899994,-4.1799927,0
25,77.5,10/29/2013,0.04999733,0.086997986,0.07299805,10.25,8.5,5.25,21.75,101137,295.9,294.84998,297.09998,24.220001,7.950012,3.600006,-1.3299866,-1.199997,-1.4299927,0
25,77.5,10/30/2013,0.02299881,0.03199768,0.017997742,16.549988,9.75,8.5,37.5,101275,295.9,295.75,297,25.770004,9.650009,2.7500153,-2.5999908,-2.0999908,-1.2299957,0
25,77.5,10/31/2013,0.0399971,0.006998062,-0.002002716,23.169998,12.5,21.75,50.500015,101280,295.9,297.12,297,23.950012,12.100006,2.0200043,-3.2799988,-0.8799896,-0.7299957,0
25,77.5,11/1/2013,0.086997986,0.017997742,0.02699852,25.970001,15,14,60.250015,101247,295.9,297.32,297,22.600006,12.200012,2.4000092,-4.3799896,-1.949997,-2.2999878,0
25,77.5,11/2/2013,0.074998856,0.07099724,0.04099846,24.569992,12,17.75,63.250015,101292,295.9,295.9,297,21.770004,12.650009,2.7000122,-4.449997,-3.9799957,-2.6299896,0
25,77.5,11/3/2013,0.03899765,0.017997742,0.06999779,15.369995,20.5,18.75,45.75,101470,295.9,293.43,296.97,18.700012,9.750015,1.2500153,-4.779999,-2.6299896,-2.7299957,0
25,77.5,11/4/2013,0.03399849,0.01999855,0.07099724,11.420013,10,15.5,37.5,101647,295.9,293.25,296.9,18.300003,6.2500153,1.4700012,-0.42999268,-1.449997,-2.149994,0
25,77.5,11/5/2013,-0.060001373,0.001998901,0.03499794,10.399994,9.75,15,31.25,101575,295.9,293.16998,296.8,18.920013,4.2700043,-1.1499939,7.470001,2.550003,-0.12998962,0
25,77.5,11/6/2013,-0.05400276,-0.019002914,-0.006002426,14.269989,16,13,41.5,101452,295.9,294.55,296.8,26.950012,8.070007,1.2700043,11.220001,5.100006,1.2500153,0
25,77.5,11/7/2013,-0.08800125,-0.002002716,0.05199814,20.829987,3.5,13.5,63.250015,101340,295.9,294.27002,296.8,30.62001,11.720001,0.6700134,9.200012,5.0200043,-0.049987793,0
25,77.5,11/8/2013,-0.07300186,-0.015001297,0.05999756,22.369995,12,6.75,70.500015,101325,295.9,294.3,296.7,33.020004,12.250015,0.070007324,9.350006,2.7700043,-0.19999695,0.523448646
25,77.5,11/9/2013,0.082998276,0.11099815,0.1099987,20,4,11,64.000015,101407,295.9,293.83002,296.7,29.770004,9.770004,-0.49998474,1.6700134,-2.0299988,-2.1299896,0
25,77.5,11/10/2013,0.20499802,0.17699814,0.099998474,13.200012,4.75,5.5,51.750015,101497,295.9,291.4,296.65,21.100006,7.2500153,0.65000916,-9.349991,-5.449997,-2.9299927,0
25,77.5,11/11/2013,0.04899788,0.090997696,0.092998505,10.970001,12.75,3.75,43.5,101252,295.9,289.8,296.58002,18.65001,8.100006,3.100006,-0.42999268,-2.149994,-3.2299957,0
25,77.5,11/12/2013,0.04499817,0.01599884,0.04999733,11.450012,15.5,10.5,41.75,101235,295.9,289.77002,296.5,23.600006,8.850006,0.30000305,2.4000092,1.3500061,-2.7299957,0
25,77.5,11/13/2013,0.050998688,0.010997772,0.025997162,11.769989,7.25,24.5,39.25,101277,295.9,288.75,296.4,20.40001,6.5200043,0.8500061,2.4000092,0.4500122,-2.899994,0
25,77.5,11/14/2013,0.04899788,-0.027002335,-0.016002655,9.470001,11,14.5,31.25,101432,295.9,287.87,296.34998,21.920013,8.470001,0.3500061,3.7000122,1.8700104,-3.5299988,0
25,77.5,11/15/2013,0.11999893,0.06899834,0.028997421,6.600006,14.5,4.25,21.5,101510,295.9,286.97,296.27002,25.87001,8.050003,-0.34999084,5.600006,-0.47999573,-3.2799988,0
25,77.5,11/16/2013,0.001998901,0.04299736,0.0739975,9.700012,60.750015,20.5,22.75,101630,295.9,287.97,296.18,20.100006,7.200012,-2.1799927,9.650009,2.2000122,-2.8499908,0
25,77.5,11/17/2013,0.014997482,0.000997543,0.093997955,8.5,27,18,22.75,101640,295.9,288.05,296.09998,20.90001,7.700012,-0.7299957,8.670013,3.6200104,-2.8299866,0
25,77.5,11/18/2013,0.14199829,0.057998657,0.089998245,6.119995,14.75,13.75,15.5,101620,295.9,288.08002,296,18.520004,7.6700134,-0.049987793,-3.7999878,2.5700073,-4.4299927,0
25,77.5,11/19/2013,0.100997925,0.03299713,0.058998108,8.399994,12.75,3.75,20.75,101470,295.9,289.95,296,16.300003,9.250015,3.350006,-4.2299957,-1.4999847,-4.199997,0
25,77.5,11/20/2013,0.11099815,0.003997803,0.02999878,10.119995,11.5,12.25,29,101167,295.9,291.12,295.9,15.500015,6.7500153,2.0700073,-5.9799957,-4.3299866,-3.7999878,0
25,77.5,11/21/2013,0.12799835,0.04499817,0.057998657,10.700012,12.25,7.75,30.25,101145,295.9,291.02002,295.9,16.87001,6.8200073,1.53E-05,-6.699997,-4.549988,-0.59999084,0
